build,race,faction,dps,stdev,standard_error,iterations,oom_seconds,spell_hit_adjustment,melee_hit_adjustment,spell_hit_final,melee_hit_final,hit_budget_model,hit_rating_delta,offensive_budget_before,budget_balance,talents
Mutilate,Human,Alliance,514.1325714854959,16.966766861954103,0.2399463180579789,5000,0,6.1,6.1,16,16,linear-v1,61,334,-1.7763568394002505e-15,0053031035140105-302303202014
Mutilate,Dwarf,Alliance,513.01936438396,16.891388372573505,0.23888030523804651,5000,0,6.1,6.1,16,16,linear-v1,61,334,-1.7763568394002505e-15,0053031035140105-302303202014
Mutilate,Night Elf,Alliance,520.9066305242794,17.117399311053166,0.2420765825824726,5000,0,6.1,6.1,16,16,linear-v1,61,334,-1.7763568394002505e-15,0053031035140105-302303202014
Mutilate,Gnome,Alliance,523.7546598697124,17.220773464401077,0.2435385138791071,5000,0,6.1,6.1,16,16,linear-v1,61,334,-1.7763568394002505e-15,0053031035140105-302303202014
Mutilate,High Order,Alliance,518.9862010051671,17.26740795032186,0.2441980251037418,5000,0,6.1,6.1,16,16,linear-v1,61,334,-1.7763568394002505e-15,0053031035140105-302303202014
Subtlety,Orc,Horde,449.1734874127581,14.129707111759329,0.19982423429809615,5000,0,7.1,7.1,16,16,linear-v1,71,323,-1.0658141036401503e-14,115303101104--5320003310013211501
Subtlety,Troll,Horde,444.48405686591707,13.887340486219454,0.19639665260904524,5000,0,7.1,7.1,16,16,linear-v1,71,323,-1.0658141036401503e-14,115303101104--5320003310013211501
Subtlety,Undead,Horde,463.0717452193181,14.684162856356878,0.2076654226355514,5000,0,7.1,7.1,16,16,linear-v1,71,323,-1.0658141036401503e-14,115303101104--5320003310013211501
Subtlety,Windshaper,Horde,444.8198525747128,13.96342641442887,0.19747267012484024,5000,0,7.1,7.1,16,16,linear-v1,71,323,-1.0658141036401503e-14,115303101104--5320003310013211501
Subtlety,Human,Alliance,453.8822362472797,14.312671778089284,0.20241174542368506,5000,0,7.1,7.1,16,16,linear-v1,71,323,-1.0658141036401503e-14,115303101104--5320003310013211501
Subtlety,Dwarf,Alliance,448.8419232498888,14.137006929233836,0.19992746930684913,5000,0,7.1,7.1,16,16,linear-v1,71,323,-1.0658141036401503e-14,115303101104--5320003310013211501
Subtlety,Night Elf,Alliance,451.5709460592294,14.189060425069476,0.20066361690464604,5000,0,7.1,7.1,16,16,linear-v1,71,323,-1.0658141036401503e-14,115303101104--5320003310013211501
Subtlety,Gnome,Alliance,450.78219430875,14.339135928332041,0.20278600502558491,5000,0,7.1,7.1,16,16,linear-v1,71,323,-1.0658141036401503e-14,115303101104--5320003310013211501
Subtlety,High Order,Alliance,444.8198525747128,13.96342641442887,0.19747267012484024,5000,0,7.1,7.1,16,16,linear-v1,71,323,-1.0658141036401503e-14,115303101104--5320003310013211501
Demonic Pact,Orc,Horde,635.002193684142,21.946229507174422,0.3103665541199867,5000,0.0009600000000000001,6.1,6.1,16,16,linear-v1,61,335,3.552713678800501e-15,011-0005003221220311351-0550005003
Demonic Pact,Troll,Horde,631.2465124577939,21.803599231789214,0.308349457421439,5000,0.0001072727296,6.1,6.1,16,16,linear-v1,61,335,3.552713678800501e-15,011-0005003221220311351-0550005003
Demonic Pact,Undead,Horde,639.298197737757,21.879959507174412,0.30942935479220196,5000,0.00042,6.1,6.1,16,16,linear-v1,61,335,3.552713678800501e-15,011-0005003221220311351-0550005003
Demonic Pact,Human,Alliance,641.2643850181832,22.573881038404366,0.319242887199083,5000,0.0004,6.1,6.1,16,16,linear-v1,61,335,3.552713678800501e-15,011-0005003221220311351-0550005003
Demonic Pact,Gnome,Alliance,640.8669925025862,22.343828609034574,0.3159894545423666,5000,0,6.1,6.1,16,16,linear-v1,61,335,3.552713678800501e-15,011-0005003221220311351-0550005003
Affliction,Orc,Horde,623.1141858138384,24.07399048190648,0.34045763839952947,5000,0.0274,2.0999999999999996,2.0999999999999996,16,16,linear-v1,20.999999999999996,335,-3.552713678800501e-15,2525000013520105--0550015103
Affliction,Troll,Horde,619.4978717518129,24.044376260901863,0.34003883006969104,5000,0.01917272735519999,2.0999999999999996,2.0999999999999996,16,16,linear-v1,20.999999999999996,335,-3.552713678800501e-15,2525000013520105--0550015103
Affliction,Undead,Horde,626.3288110305921,24.4696906620421,0.3460536840133422,5000,0.0243,2.0999999999999996,2.0999999999999996,16,16,linear-v1,20.999999999999996,335,-3.552713678800501e-15,2525000013520105--0550015103
Affliction,Human,Alliance,629.52446342069,24.444658600687024,0.3456996772067171,5000,0.0269,2.0999999999999996,2.0999999999999996,16,16,linear-v1,20.999999999999996,335,-3.552713678800501e-15,2525000013520105--0550015103
Affliction,Gnome,Alliance,628.2448407304998,24.611937715274053,0.3480653611322245,5000,0.0124,2.0999999999999996,2.0999999999999996,16,16,linear-v1,20.999999999999996,335,-3.552713678800501e-15,2525000013520105--0550015103
DS/Ruin,Orc,Horde,570.0603681372465,26.623078316091576,0.37650718426737767,5000,0.0042,2.0999999999999996,2.0999999999999996,16,16,linear-v1,20.999999999999996,335,-3.552713678800501e-15,252200001351-0025003001-0550005103
DS/Ruin,Troll,Horde,566.2797666284146,26.169138990609326,0.37008751276146273,5000,0.0025181818464000013,2.0999999999999996,2.0999999999999996,16,16,linear-v1,20.999999999999996,335,-3.552713678800501e-15,252200001351-0025003001-0550005103
DS/Ruin,Undead,Horde,575.6709412791494,26.280262880987262,0.37165904189022414,5000,0.0069,2.0999999999999996,2.0999999999999996,16,16,linear-v1,20.999999999999996,335,-3.552713678800501e-15,252200001351-0025003001-0550005103
DS/Ruin,Human,Alliance,576.8366279835108,26.758485145749326,0.378422126016777,5000,0.0041,2.0999999999999996,2.0999999999999996,16,16,linear-v1,20.999999999999996,335,-3.552713678800501e-15,252200001351-0025003001-0550005103
DS/Ruin,Gnome,Alliance,575.0436032901996,26.332918456910015,0.37240370418626934,5000,0.0017,2.0999999999999996,2.0999999999999996,16,16,linear-v1,20.999999999999996,335,-3.552713678800501e-15,252200001351-0025003001-0550005103
Destruction,Orc,Horde,645.3493993244766,17.35130524262788,0.24538451198999733,5000,0.0029,3.0999999999999996,3.0999999999999996,16,16,linear-v1,30.999999999999996,331.57142857142856,-1.7763568394002505e-15,2521000003-0005-0050355103101351
Destruction,Troll,Horde,639.2814502308589,16.495190966351412,0.23327722778548327,5000,0.0017636363676000002,3.0999999999999996,3.0999999999999996,16,16,linear-v1,30.999999999999996,331.57142857142856,-1.7763568394002505e-15,2521000003-0005-0050355103101351
Destruction,Undead,Horde,650.9679317536893,17.33197191294057,0.2451110974195011,5000,0.0042,3.0999999999999996,3.0999999999999996,16,16,linear-v1,30.999999999999996,331.57142857142856,-1.7763568394002505e-15,2521000003-0005-0050355103101351
